review_id,product_id,user_id,rating,review_text,helpful_votes,verified_purchase,review_date
R0002670,P00023,U000969,4,"Works great, delivery was slightly delayed.",164,True,2020-07-24
R0002671,P00134,U000654,3,"Works fine, instructions could be clearer.",75,True,2022-12-10
R0002672,P00442,U001360,5,"Fantastic product, exactly as described.",231,True,2023-11-30
R0002673,P00257,U001958,3,"Works fine, instructions could be clearer.",115,True,2021-09-09
R0002674,P00370,U001215,4,"High quality, just as expected.",26,True,2022-06-12
R0002675,P00156,U000199,1,"Terrible quality, stopped working in a week.",6,True,2020-03-28
R0002676,P00120,U001851,1,Complete waste of money. Arrived broken.,111,False,2019-08-31
R0002677,P00173,U001441,5,Absolutely love this product! Highly recommend.,246,True,2019-06-30
R0002678,P00411,U001381,5,Exceeded all my expectations. Would buy again.,229,False,2025-02-07
R0002679,P00226,U000620,5,Absolutely love this product! Highly recommend.,169,False,2020-04-20
R0002680,P00278,U001000,4,Very happy with the purchase overall.,39,True,2019-02-08
R0002681,P00326,U000740,4,"Good value for money, will recommend.",204,False,2025-02-06
R0002682,P00092,U000719,1,Worst product I've ever bought.,14,True,2023-09-18
R0002683,P00145,U000826,1,Worst product I've ever bought.,217,True,2022-08-24
R0002684,P00260,U000125,5,Exceeded all my expectations. Would buy again.,52,True,2022-05-23
R0002685,P00437,U001662,4,"High quality, just as expected.",234,True,2021-05-11
R0002686,P00187,U000436,5,Perfect quality and fast shipping.,144,True,2021-10-22
R0002687,P00496,U000191,3,Neither great nor terrible. Fair price.,72,True,2023-11-29
R0002688,P00450,U001738,5,Perfect quality and fast shipping.,94,True,2019-07-29
R0002689,P00073,U000839,3,Decent product but nothing spectacular.,67,True,2020-06-29
R0002690,P00193,U000391,4,"High quality, just as expected.",221,True,2022-09-23
R0002691,P00400,U001948,5,"Fantastic product, exactly as described.",37,False,2021-03-20
R0002692,P00410,U001611,5,Best purchase I've made in years.,157,True,2021-08-01
R0002693,P00494,U001181,4,"Works great, delivery was slightly delayed.",109,True,2022-12-03
R0002694,P00116,U000589,5,Absolutely love this product! Highly recommend.,54,False,2020-05-07
R0002695,P00457,U001627,5,Exceeded all my expectations. Would buy again.,159,True,2021-03-06
R0002696,P00331,U001204,5,Best purchase I've made in years.,221,True,2025-01-10
R0002697,P00128,U000457,4,"Good value for money, will recommend.",200,True,2023-08-25
R0002698,P00033,U000855,5,Exceeded all my expectations. Would buy again.,155,True,2019-11-15
R0002699,P00476,U000883,4,"High quality, just as expected.",105,True,2019-09-24
R0002700,P00234,U001858,4,"High quality, just as expected.",9,True,2021-07-04
R0002701,P00189,U000646,5,Absolutely love this product! Highly recommend.,91,False,2023-05-24
R0002702,P00097,U001771,2,Customer service was unhelpful.,196,False,2021-04-26
R0002703,P00036,U001144,4,"Good value for money, will recommend.",51,True,2024-03-19
R0002704,P00438,U000818,4,Very happy with the purchase overall.,38,False,2019-07-23
R0002705,P00199,U001020,5,Exceeded all my expectations. Would buy again.,215,False,2020-04-29
R0002706,P00327,U001800,4,"Really good product, minor packaging issue.",101,False,2019-12-03
R0002707,P00294,U001908,4,"High quality, just as expected.",138,True,2024-09-02
R0002708,P00327,U000562,5,Absolutely love this product! Highly recommend.,27,True,2022-09-29
R0002709,P00101,U001593,5,Perfect quality and fast shipping.,146,True,2020-09-05
R0002710,P00079,U000854,1,Returning immediately. Not as advertised.,168,True,2020-07-10
R0002711,P00290,U000050,4,"Good value for money, will recommend.",31,True,2019-01-26
R0002712,P00397,U001332,1,Complete waste of money. Arrived broken.,63,False,2022-04-21
R0002713,P00090,U001568,4,"Really good product, minor packaging issue.",76,True,2022-02-09
R0002714,P00102,U000737,4,"Works great, delivery was slightly delayed.",236,True,2023-09-25
R0002715,P00047,U001820,1,Worst product I've ever bought.,92,False,2020-06-13
R0002716,P00172,U000209,5,Exceeded all my expectations. Would buy again.,15,False,2024-09-14
R0002717,P00049,U001819,5,Exceeded all my expectations. Would buy again.,232,True,2020-06-05
R0002718,P00243,U001650,5,Perfect quality and fast shipping.,160,False,2021-10-01
R0002719,P00433,U000089,2,Customer service was unhelpful.,177,True,2024-02-11
R0002720,P00144,U001618,2,Customer service was unhelpful.,84,True,2019-10-24
R0002721,P00091,U000428,5,"Fantastic product, exactly as described.",54,True,2020-02-24
R0002722,P00308,U000746,3,Neither great nor terrible. Fair price.,15,True,2019-03-25
R0002723,P00438,U001393,4,"Good value for money, will recommend.",2,True,2019-11-18
R0002724,P00165,U001258,5,"Fantastic product, exactly as described.",25,True,2021-10-25
R0002725,P00242,U000120,5,Perfect quality and fast shipping.,182,False,2023-10-25
R0002726,P00330,U001477,4,"Really good product, minor packaging issue.",69,True,2024-07-08
R0002727,P00338,U001232,5,"Fantastic product, exactly as described.",239,True,2022-01-16
R0002728,P00471,U000239,4,"Good value for money, will recommend.",149,False,2021-05-24
R0002729,P00382,U000685,5,Exceeded all my expectations. Would buy again.,85,True,2022-10-22
R0002730,P00498,U000349,4,"Really good product, minor packaging issue.",112,False,2024-07-19
R0002731,P00329,U001373,2,Customer service was unhelpful.,122,True,2024-03-15
R0002732,P00311,U000653,5,"Fantastic product, exactly as described.",18,True,2021-04-24
R0002733,P00017,U000893,3,Decent product but nothing spectacular.,55,True,2020-11-20
R0002734,P00461,U000410,5,"Fantastic product, exactly as described.",250,True,2023-04-13
R0002735,P00196,U001365,3,Neither great nor terrible. Fair price.,59,False,2024-11-06
R0002736,P00356,U000770,5,Perfect quality and fast shipping.,16,True,2021-04-03
R0002737,P00255,U001489,5,Best purchase I've made in years.,14,True,2020-10-31
R0002738,P00128,U001025,4,"Works great, delivery was slightly delayed.",234,True,2021-10-06
R0002739,P00235,U000872,4,"High quality, just as expected.",26,False,2023-11-02
R0002740,P00042,U001495,3,"It's okay, expected a bit more.",220,True,2022-03-19
R0002741,P00404,U001293,4,Very happy with the purchase overall.,51,False,2019-03-27
R0002742,P00098,U000794,4,"Really good product, minor packaging issue.",218,True,2024-03-07
R0002743,P00217,U000738,3,Decent product but nothing spectacular.,8,True,2023-02-23
R0002744,P00025,U001636,5,"Fantastic product, exactly as described.",162,True,2024-05-21
R0002745,P00080,U000174,5,Exceeded all my expectations. Would buy again.,36,False,2019-10-09
R0002746,P00176,U000161,4,Very happy with the purchase overall.,44,True,2020-04-14
R0002747,P00011,U001399,4,"Works great, delivery was slightly delayed.",64,False,2023-11-02
R0002748,P00070,U001423,3,Decent product but nothing spectacular.,71,True,2020-07-03
R0002749,P00450,U001484,4,"Good value for money, will recommend.",176,True,2024-03-16
R0002750,P00106,U001421,2,Customer service was unhelpful.,84,True,2019-02-16
R0002751,P00173,U000595,4,"Really good product, minor packaging issue.",101,True,2025-02-27
R0002752,P00412,U000249,4,Very happy with the purchase overall.,78,False,2024-11-11
R0002753,P00381,U000320,5,Exceeded all my expectations. Would buy again.,118,False,2024-02-28
R0002754,P00052,U001680,4,Very happy with the purchase overall.,20,True,2022-10-07
R0002755,P00454,U000938,5,Perfect quality and fast shipping.,170,True,2023-07-30
R0002756,P00324,U000716,2,Had issues with the product on arrival.,163,True,2020-09-02
R0002757,P00351,U001361,4,"Good value for money, will recommend.",199,False,2021-05-06
R0002758,P00037,U000413,3,"It's okay, expected a bit more.",183,True,2024-03-30
R0002759,P00037,U001975,4,"Good value for money, will recommend.",242,True,2023-02-16
R0002760,P00025,U000980,4,"Good value for money, will recommend.",16,True,2020-11-17
R0002761,P00348,U000797,3,"Works fine, instructions could be clearer.",154,True,2024-02-01
R0002762,P00375,U000174,4,"Works great, delivery was slightly delayed.",222,True,2022-04-17
R0002763,P00015,U000210,2,Would not buy this again.,244,True,2019-09-13
R0002764,P00442,U000484,4,"Really good product, minor packaging issue.",79,True,2022-04-05
R0002765,P00066,U000410,4,Very happy with the purchase overall.,197,True,2020-01-07
R0002766,P00216,U000561,5,"Fantastic product, exactly as described.",41,True,2024-12-11
R0002767,P00035,U001741,3,"Works fine, instructions could be clearer.",210,True,2021-10-31
R0002768,P00420,U000534,5,Absolutely love this product! Highly recommend.,22,True,2022-10-31
R0002769,P00268,U001341,1,"Terrible quality, stopped working in a week.",227,True,2020-11-28
R0002770,P00279,U000905,4,Very happy with the purchase overall.,83,True,2020-05-29
R0002771,P00429,U001403,3,Average quality. Does the job.,207,False,2019-03-01
R0002772,P00017,U001020,4,"Works great, delivery was slightly delayed.",233,True,2024-06-24
R0002773,P00079,U000255,1,Complete waste of money. Arrived broken.,235,True,2021-04-23
R0002774,P00119,U001221,4,"High quality, just as expected.",19,True,2019-04-11
R0002775,P00425,U000110,5,"Fantastic product, exactly as described.",163,True,2022-06-13
R0002776,P00251,U001354,4,Very happy with the purchase overall.,9,False,2021-12-25
R0002777,P00339,U001265,5,Perfect quality and fast shipping.,189,True,2023-07-03
R0002778,P00237,U000704,5,Absolutely love this product! Highly recommend.,4,True,2022-09-04
R0002779,P00456,U000172,5,Perfect quality and fast shipping.,97,False,2022-06-23
R0002780,P00109,U001399,4,"High quality, just as expected.",68,True,2022-12-01
R0002781,P00093,U001467,3,"It's okay, expected a bit more.",207,True,2024-02-18
R0002782,P00447,U001913,4,"High quality, just as expected.",226,True,2020-05-28
R0002783,P00155,U000838,5,Absolutely love this product! Highly recommend.,54,True,2019-02-01
R0002784,P00440,U001336,4,Very happy with the purchase overall.,208,True,2021-11-16
R0002785,P00082,U001719,5,Best purchase I've made in years.,12,True,2020-12-09
R0002786,P00141,U001593,4,Very happy with the purchase overall.,19,True,2019-03-05
R0002787,P00465,U000341,3,Neither great nor terrible. Fair price.,41,True,2020-02-01
R0002788,P00264,U000458,5,Exceeded all my expectations. Would buy again.,222,True,2024-03-09
R0002789,P00241,U001556,5,Absolutely love this product! Highly recommend.,161,True,2019-05-10
R0002790,P00052,U000333,5,Best purchase I've made in years.,6,True,2020-10-26
R0002791,P00424,U000934,4,"High quality, just as expected.",60,True,2021-12-21
R0002792,P00357,U000553,5,Best purchase I've made in years.,104,True,2023-05-10
R0002793,P00366,U000381,4,Very happy with the purchase overall.,16,True,2019-09-17
R0002794,P00001,U000644,5,Exceeded all my expectations. Would buy again.,167,True,2021-06-27
R0002795,P00146,U001803,4,"Works great, delivery was slightly delayed.",61,False,2024-10-15
R0002796,P00190,U001241,4,"Really good product, minor packaging issue.",50,True,2024-01-23
R0002797,P00201,U000843,2,Not what I expected. Quality is lacking.,177,True,2021-04-20
R0002798,P00337,U000964,5,"Fantastic product, exactly as described.",148,False,2025-01-13
R0002799,P00294,U001223,3,Decent product but nothing spectacular.,225,True,2021-03-19
R0002800,P00490,U001418,5,Best purchase I've made in years.,99,False,2022-01-15
R0002801,P00123,U000171,4,"Really good product, minor packaging issue.",101,True,2020-01-25
R0002802,P00274,U001345,3,Average quality. Does the job.,58,True,2024-04-17
R0002803,P00397,U001130,5,Exceeded all my expectations. Would buy again.,174,False,2021-11-14
R0002804,P00340,U000139,3,Decent product but nothing spectacular.,17,True,2023-08-13
R0002805,P00252,U001569,5,Perfect quality and fast shipping.,81,True,2019-03-12
R0002806,P00351,U001218,1,Very disappointing. Does not match description.,123,False,2024-02-22
R0002807,P00429,U001856,3,Neither great nor terrible. Fair price.,242,True,2023-06-07
R0002808,P00056,U000891,5,Perfect quality and fast shipping.,122,True,2024-06-26
R0002809,P00035,U000465,4,"High quality, just as expected.",186,True,2024-11-08
R0002810,P00117,U000722,5,Absolutely love this product! Highly recommend.,237,False,2021-11-04
R0002811,P00409,U000589,3,"It's okay, expected a bit more.",233,True,2022-10-26
R0002812,P00413,U001468,4,Very happy with the purchase overall.,244,True,2024-11-18
R0002813,P00452,U000345,5,Perfect quality and fast shipping.,9,True,2021-09-20
R0002814,P00408,U000197,5,Perfect quality and fast shipping.,207,True,2025-01-13
R0002815,P00163,U001914,4,"High quality, just as expected.",119,True,2023-03-29
R0002816,P00335,U000019,5,Absolutely love this product! Highly recommend.,247,False,2019-08-19
R0002817,P00036,U001172,4,"Works great, delivery was slightly delayed.",188,False,2023-08-16
R0002818,P00158,U000012,4,Very happy with the purchase overall.,245,False,2024-02-12
R0002819,P00142,U001281,5,Best purchase I've made in years.,60,False,2019-08-11
R0002820,P00051,U001945,5,Absolutely love this product! Highly recommend.,46,True,2023-11-28
R0002821,P00438,U000644,4,Very happy with the purchase overall.,159,True,2020-04-01
R0002822,P00060,U001616,5,Best purchase I've made in years.,101,True,2022-07-05
R0002823,P00471,U000477,5,Perfect quality and fast shipping.,25,True,2023-06-01
R0002824,P00184,U001504,5,Absolutely love this product! Highly recommend.,247,True,2025-02-02
R0002825,P00130,U001248,2,Customer service was unhelpful.,8,True,2021-08-28
R0002826,P00022,U000921,5,"Fantastic product, exactly as described.",159,False,2019-12-16
R0002827,P00316,U001822,4,"Good value for money, will recommend.",224,True,2022-10-19
R0002828,P00417,U001008,5,Absolutely love this product! Highly recommend.,236,True,2021-08-04
R0002829,P00153,U001736,4,"Really good product, minor packaging issue.",110,False,2024-08-10
R0002830,P00128,U000508,4,"Really good product, minor packaging issue.",2,False,2020-04-24
R0002831,P00289,U001587,4,"Really good product, minor packaging issue.",240,True,2023-02-08
R0002832,P00006,U000955,4,"Works great, delivery was slightly delayed.",163,False,2020-03-09
R0002833,P00339,U000260,5,Perfect quality and fast shipping.,18,True,2023-05-16
R0002834,P00198,U001779,4,"Really good product, minor packaging issue.",90,True,2020-04-30
R0002835,P00159,U001355,5,Absolutely love this product! Highly recommend.,141,True,2022-11-10
R0002836,P00174,U001790,4,"Good value for money, will recommend.",48,True,2023-06-20
R0002837,P00238,U001977,4,"Really good product, minor packaging issue.",227,False,2022-05-13
R0002838,P00060,U001246,4,Very happy with the purchase overall.,107,True,2023-08-05
R0002839,P00469,U000300,4,"Works great, delivery was slightly delayed.",61,True,2024-02-02
R0002840,P00097,U000674,2,Had issues with the product on arrival.,103,True,2020-06-12
