order_id,user_id,order_date,product_ids,num_items,order_total,payment_method,status,delivery_days
O0000941,U001893,2021-06-22 19:43:58,P00364×1,1,699.03,Apple Pay,Delivered,13
O0000942,U000794,2023-12-16 10:10:53,P00283×2,1,692.36,Credit Card,Delivered,10
O0000943,U001961,2019-10-16 08:36:20,P00181×1|P00445×1|P00203×3|P00180×5,4,10304.88,Apple Pay,Delivered,7
O0000944,U000081,2022-01-26 18:39:28,P00334×5,1,992.2,Credit Card,Processing,
O0000945,U000377,2024-12-27 06:29:32,P00305×4,1,304.08,Google Pay,Shipped,9
O0000946,U001711,2024-04-30 08:11:42,P00179×2|P00328×5|P00238×2|P00026×1,4,2134.58,Credit Card,Delivered,2
O0000947,U000209,2019-02-10 23:43:24,P00077×4|P00175×1|P00325×4,3,7182.02,Google Pay,Delivered,5
O0000948,U000351,2022-06-01 10:01:20,P00497×3|P00012×2,2,2628.19,Google Pay,Shipped,3
O0000949,U000332,2022-06-21 20:13:32,P00097×1,1,941.26,Gift Card,Shipped,11
O0000950,U001149,2019-05-11 00:23:34,P00087×2,1,2352.3,Apple Pay,Delivered,1
O0000951,U001926,2020-06-20 17:59:58,P00134×4,1,817.64,Bank Transfer,Cancelled,
O0000952,U000285,2023-11-20 00:46:36,P00413×4,1,18.28,Debit Card,Delivered,13
O0000953,U001505,2021-10-11 19:24:50,P00013×1|P00358×3,2,3976.34,Gift Card,Delivered,5
O0000954,U000801,2022-06-21 15:11:16,P00493×3|P00306×1|P00189×4|P00462×5,4,9100.25,Apple Pay,Shipped,8
O0000955,U001616,2021-08-02 06:34:48,P00331×2,1,75.58,PayPal,Delivered,5
O0000956,U000677,2022-08-26 06:48:07,P00144×4|P00195×3|P00336×5,3,8444.79,Google Pay,Cancelled,
O0000957,U000407,2023-04-24 04:32:23,P00447×5|P00138×2,2,4215.79,PayPal,Delivered,11
O0000958,U001925,2024-05-11 06:47:32,P00336×4|P00281×2|P00484×4|P00220×4,4,5818.2,Apple Pay,Delivered,14
O0000959,U000614,2019-04-02 00:39:25,P00124×4|P00079×4,2,5390.32,Gift Card,Cancelled,
O0000960,U000748,2023-04-27 23:12:45,P00003×2|P00474×2,2,3699.3,PayPal,Cancelled,
O0000961,U001584,2023-10-09 12:12:23,P00210×3|P00395×3|P00412×2|P00313×4,4,4875.08,Gift Card,Delivered,10
O0000962,U001415,2019-04-09 09:46:01,P00275×3,1,1463.58,Gift Card,Delivered,6
O0000963,U001638,2019-04-10 01:13:35,P00370×3,1,822.18,Google Pay,Delivered,7
O0000964,U000950,2019-01-26 10:43:54,P00422×3,1,4146.9,Debit Card,Delivered,3
O0000965,U001880,2024-12-05 07:50:06,P00309×4|P00389×2|P00101×5|P00291×3|P00024×3,5,6432.61,Debit Card,Delivered,11
O0000966,U001615,2019-01-15 20:57:28,P00342×1|P00322×4|P00497×2|P00352×3,4,6793.91,Credit Card,Delivered,9
O0000967,U000720,2024-10-03 01:45:46,P00020×1,1,1590.95,Bank Transfer,Delivered,5
O0000968,U000704,2023-10-14 02:08:19,P00095×3,1,2917.29,Debit Card,Delivered,4
O0000969,U001812,2022-12-12 13:59:26,P00466×2,1,916.12,Gift Card,Delivered,14
O0000970,U000459,2021-10-24 04:11:55,P00318×1|P00440×1|P00427×2,3,1577.49,Gift Card,Delivered,4
O0000971,U001346,2021-05-03 16:25:39,P00015×4,1,3902.96,Debit Card,Returned,6
O0000972,U000379,2022-09-10 19:09:48,P00419×2|P00136×3|P00077×1|P00283×1,4,3108.16,Apple Pay,Processing,
O0000973,U001073,2023-07-01 02:01:55,P00115×3,1,2044.23,Bank Transfer,Delivered,6
O0000974,U000600,2021-03-17 09:00:29,P00042×1,1,798.64,Apple Pay,Shipped,13
O0000975,U001237,2020-12-22 06:22:55,P00321×4|P00042×3|P00300×3,3,7224.52,Credit Card,Delivered,14
O0000976,U000733,2020-11-14 06:23:18,P00351×1,1,626.54,Bank Transfer,Shipped,13
O0000977,U000856,2023-08-17 13:52:46,P00096×4,1,5512.8,Apple Pay,Processing,
O0000978,U000410,2022-04-11 23:54:23,P00129×2,1,1476.54,Gift Card,Delivered,14
O0000979,U000178,2022-03-09 16:36:23,P00426×2|P00244×4,2,989.88,Bank Transfer,Returned,5
O0000980,U001809,2022-08-11 07:12:57,P00386×5,1,5783.9,PayPal,Delivered,2
O0000981,U001047,2024-01-05 10:36:50,P00336×4|P00227×5|P00201×2|P00082×1|P00008×5,5,7659.76,Credit Card,Shipped,14
O0000982,U000884,2020-12-30 17:16:43,P00405×3,1,3477.84,Google Pay,Cancelled,
O0000983,U001946,2023-03-16 00:39:54,P00382×3,1,1928.73,PayPal,Cancelled,
O0000984,U000067,2024-01-08 14:29:19,P00370×2|P00316×4|P00421×4,3,4307.2,Gift Card,Delivered,4
O0000985,U001386,2020-10-30 22:54:14,P00486×5|P00089×5|P00488×5,3,14924.65,Debit Card,Delivered,1
O0000986,U000632,2019-10-09 00:33:12,P00436×2|P00480×1,2,1012.57,Bank Transfer,Shipped,3
O0000987,U000757,2021-07-14 04:04:52,P00125×2|P00206×5,2,2588.0,Gift Card,Delivered,3
O0000988,U001609,2020-02-16 17:00:23,P00055×3|P00127×4|P00131×4,3,8449.37,Gift Card,Delivered,8
O0000989,U000379,2025-02-09 18:58:49,P00033×1|P00057×3,2,5095.35,Google Pay,Delivered,11
O0000990,U000530,2023-06-08 17:43:30,P00044×3,1,396.66,Debit Card,Cancelled,
O0000991,U000510,2022-03-03 08:31:11,P00315×1,1,538.64,Gift Card,Delivered,1
O0000992,U001405,2023-12-24 07:49:57,P00081×1|P00341×3,2,1835.07,Credit Card,Delivered,1
O0000993,U000836,2019-12-23 08:04:37,P00300×5,1,4862.0,Apple Pay,Cancelled,
O0000994,U000260,2021-11-21 12:15:20,P00401×2,1,2925.96,Apple Pay,Processing,
O0000995,U001756,2022-08-20 18:19:29,P00058×1,1,45.02,Google Pay,Delivered,12
O0000996,U000110,2024-04-05 18:39:49,P00251×5|P00118×5|P00420×2,3,3854.97,Credit Card,Delivered,7
O0000997,U001162,2024-10-11 19:32:29,P00403×4|P00165×1|P00227×1|P00112×3,4,1979.8,Gift Card,Delivered,3
O0000998,U001157,2019-01-04 00:59:10,P00232×3|P00250×5,2,3867.66,PayPal,Delivered,12
O0000999,U001268,2020-09-02 11:51:35,P00042×3|P00192×1|P00443×1,3,3669.94,PayPal,Delivered,13
O0001000,U000364,2024-06-30 16:18:35,P00398×5,1,5156.05,Gift Card,Delivered,4
O0001001,U001148,2020-10-23 21:55:54,P00314×3|P00018×1,2,1897.9,PayPal,Shipped,3
O0001002,U001218,2022-11-07 03:29:18,P00205×2,1,1887.88,Credit Card,Processing,
O0001003,U001329,2025-02-11 07:35:43,P00140×4|P00005×4|P00310×3,3,4726.92,PayPal,Processing,
O0001004,U000610,2025-02-26 03:37:47,P00275×4|P00365×5,2,3145.09,Gift Card,Delivered,9
O0001005,U000198,2021-01-26 19:09:27,P00455×2,1,1157.06,Bank Transfer,Processing,
O0001006,U000915,2021-09-01 05:37:43,P00025×3,1,1350.21,Debit Card,Delivered,7
O0001007,U000124,2020-05-11 02:50:01,P00159×2,1,2092.54,Credit Card,Delivered,9
O0001008,U001347,2021-01-03 08:51:31,P00186×5|P00408×2,2,5854.01,Gift Card,Delivered,11
O0001009,U001498,2024-09-19 04:46:43,P00386×4,1,4627.12,Credit Card,Delivered,4
O0001010,U000851,2024-10-03 13:09:14,P00122×4|P00276×2|P00290×4,3,3508.04,Credit Card,Shipped,10
O0001011,U000026,2025-01-03 19:18:04,P00262×4|P00304×4,2,6650.88,Apple Pay,Delivered,3
O0001012,U000095,2020-02-07 00:52:45,P00182×1,1,1223.4,Bank Transfer,Delivered,13
O0001013,U000104,2021-01-20 03:23:00,P00468×1|P00005×5|P00234×5|P00059×3|P00223×1,5,10351.61,PayPal,Delivered,3
O0001014,U000444,2019-09-09 10:21:08,P00271×5|P00191×1,2,633.01,Gift Card,Processing,
O0001015,U001275,2021-08-02 06:49:37,P00330×4,1,5606.36,PayPal,Delivered,10
O0001016,U000968,2021-12-05 03:14:03,P00203×1,1,329.83,Gift Card,Delivered,10
O0001017,U000382,2021-01-04 05:50:47,P00256×1|P00041×5,2,7289.36,Bank Transfer,Delivered,9
O0001018,U000851,2023-12-22 10:59:06,P00434×2|P00218×4|P00124×4,3,8672.32,Credit Card,Delivered,13
O0001019,U000903,2022-03-02 13:21:56,P00482×4|P00013×1,2,3166.36,Debit Card,Delivered,4
O0001020,U001116,2021-06-09 02:39:15,P00269×2|P00245×2|P00383×2,3,3986.14,Credit Card,Processing,
O0001021,U001408,2021-06-15 22:16:09,P00368×3|P00390×3,2,2409.42,Credit Card,Shipped,13
O0001022,U000801,2020-11-09 14:00:19,P00091×1|P00254×1|P00218×4|P00105×4,4,9627.4,Bank Transfer,Delivered,13
O0001023,U000199,2024-09-15 13:05:09,P00090×3|P00321×5,2,4684.1,Debit Card,Delivered,4
O0001024,U000231,2022-08-02 13:11:03,P00273×3|P00378×4,2,3598.32,Apple Pay,Delivered,1
O0001025,U001724,2022-03-17 15:11:11,P00161×4,1,5270.8,Google Pay,Delivered,10
O0001026,U001046,2023-09-09 12:56:02,P00475×1|P00012×1|P00111×3|P00194×5,4,10888.38,Debit Card,Delivered,4
O0001027,U000997,2020-12-08 20:47:00,P00472×1|P00329×3,2,2716.47,Debit Card,Delivered,10
O0001028,U001998,2020-03-26 09:30:42,P00488×5,1,3882.5,Bank Transfer,Processing,
O0001029,U000233,2019-06-29 02:46:37,P00086×2|P00248×3,2,4656.67,Google Pay,Delivered,2
O0001030,U000090,2024-10-31 01:23:19,P00026×1|P00194×5|P00381×4|P00480×2,4,11780.19,Credit Card,Delivered,3
O0001031,U001052,2020-01-21 11:52:00,P00246×1,1,1935.03,Credit Card,Delivered,9
O0001032,U000234,2022-05-29 05:50:42,P00299×4,1,7576.12,Gift Card,Shipped,6
O0001033,U001387,2023-06-06 13:42:50,P00314×5,1,1483.0,Gift Card,Shipped,8
O0001034,U001832,2022-10-26 08:37:56,P00315×3,1,1615.92,Credit Card,Shipped,3
O0001035,U001905,2021-05-17 07:37:47,P00055×3|P00252×4|P00064×3|P00057×5,4,16938.4,Apple Pay,Delivered,12
O0001036,U000195,2019-11-13 22:04:46,P00274×4|P00340×1,2,3054.31,Credit Card,Returned,8
O0001037,U000433,2025-01-04 05:22:10,P00351×2|P00438×1,2,1598.19,Gift Card,Delivered,7
O0001038,U000410,2022-02-12 17:57:43,P00087×2|P00306×4|P00237×1,3,5994.78,Apple Pay,Processing,
O0001039,U000858,2020-11-08 01:11:18,P00312×5|P00211×1,2,3602.27,Google Pay,Delivered,2
O0001040,U001176,2024-11-12 22:51:09,P00109×5|P00270×5|P00437×1,3,8765.87,Bank Transfer,Shipped,7
O0001041,U001087,2020-10-05 16:34:17,P00086×4|P00358×1|P00025×4|P00059×4|P00391×3,5,7877.83,Credit Card,Shipped,4
O0001042,U001629,2022-04-23 15:14:43,P00088×2|P00059×4,2,2274.96,Bank Transfer,Delivered,2
O0001043,U001644,2023-06-25 23:16:27,P00040×1|P00241×1|P00315×3,3,3528.98,Google Pay,Delivered,12
O0001044,U001234,2020-05-22 11:40:36,P00125×3|P00244×3|P00345×5,3,6693.61,Bank Transfer,Shipped,13
O0001045,U000682,2022-08-01 07:20:25,P00175×2|P00356×5,2,9354.8,Gift Card,Cancelled,
O0001046,U001879,2020-01-20 04:56:00,P00389×3|P00426×2,2,2347.88,Gift Card,Delivered,10
O0001047,U001295,2021-09-27 21:44:24,P00467×1,1,33.72,PayPal,Processing,
O0001048,U000897,2024-12-16 13:49:45,P00036×5|P00427×1|P00308×3,3,2585.72,PayPal,Shipped,14
O0001049,U001011,2019-11-27 05:49:53,P00460×2|P00092×4|P00464×1|P00479×1,4,10304.28,Debit Card,Processing,
O0001050,U001426,2024-02-02 15:34:12,P00120×1|P00293×2,2,3340.28,PayPal,Delivered,12
O0001051,U001583,2019-10-19 11:25:46,P00163×1|P00120×5,2,1254.28,Debit Card,Delivered,4
O0001052,U000018,2023-06-08 16:10:14,P00411×5|P00241×1|P00307×5|P00205×4,4,8028.16,PayPal,Shipped,12
O0001053,U001355,2023-12-05 19:21:17,P00452×3,1,1034.79,Debit Card,Delivered,12
O0001054,U000066,2024-02-24 18:17:35,P00384×1|P00313×4,2,721.82,Bank Transfer,Cancelled,
O0001055,U000991,2021-10-17 23:50:06,P00457×1|P00097×4,2,3993.17,Gift Card,Shipped,7
O0001056,U001041,2020-10-02 15:04:11,P00450×4,1,4604.16,Google Pay,Delivered,4
O0001057,U001914,2023-01-25 18:35:48,P00015×4,1,3902.96,Credit Card,Shipped,11
O0001058,U000464,2020-07-14 01:08:14,P00500×2|P00006×2|P00362×3,3,8863.48,Bank Transfer,Delivered,2
O0001059,U001410,2025-02-20 16:35:46,P00451×1|P00406×4,2,3646.17,Gift Card,Delivered,11
O0001060,U001869,2020-12-30 03:38:29,P00376×1,1,507.41,PayPal,Delivered,2
O0001061,U001826,2021-08-21 03:33:55,P00333×3|P00405×5,2,7375.12,Debit Card,Delivered,14
O0001062,U001747,2024-09-06 21:06:53,P00343×3,1,292.29,Bank Transfer,Delivered,4
O0001063,U001656,2024-02-11 00:03:52,P00189×3|P00004×1|P00358×1,3,2048.34,Apple Pay,Delivered,11
O0001064,U001507,2021-11-11 01:02:44,P00337×1|P00034×5,2,3031.94,PayPal,Delivered,13
O0001065,U001180,2023-03-18 21:20:16,P00159×5,1,5231.35,Google Pay,Delivered,10
O0001066,U001448,2022-12-23 08:12:09,P00099×2,1,1144.26,PayPal,Delivered,5
O0001067,U001718,2024-10-27 06:51:45,P00048×5,1,4569.5,Credit Card,Shipped,14
O0001068,U000367,2024-09-04 12:44:42,P00039×1,1,1402.54,Gift Card,Cancelled,
O0001069,U000056,2021-09-19 17:30:33,P00163×5|P00197×5,2,6346.0,Debit Card,Shipped,3
O0001070,U000073,2023-02-01 04:38:17,P00090×4|P00124×5,2,7450.7,Apple Pay,Delivered,11
O0001071,U001919,2021-12-14 00:15:52,P00308×4|P00089×1|P00397×5|P00086×3|P00292×1,5,11810.69,Google Pay,Delivered,14
O0001072,U000134,2020-08-19 03:12:21,P00278×5|P00401×2,2,5976.51,Credit Card,Shipped,13
O0001073,U001627,2024-07-23 23:46:41,P00144×3,1,2727.45,Debit Card,Shipped,1
O0001074,U000776,2023-05-11 22:21:56,P00091×4,1,700.4,PayPal,Shipped,4
O0001075,U000413,2024-02-22 03:22:40,P00346×3|P00265×2|P00276×4,3,7087.48,Debit Card,Delivered,6
O0001076,U000210,2024-03-17 07:57:11,P00378×5|P00270×4|P00196×3|P00224×3,4,8401.31,Credit Card,Delivered,3
O0001077,U000583,2020-07-02 15:52:53,P00288×2,1,210.62,Google Pay,Delivered,9
O0001078,U000676,2021-04-15 17:14:28,P00231×1,1,59.36,Gift Card,Delivered,10
O0001079,U001766,2023-10-05 03:02:50,P00499×5,1,1336.6,Google Pay,Shipped,6
O0001080,U001247,2023-01-30 01:52:56,P00472×1,1,139.32,Gift Card,Processing,
O0001081,U000510,2024-02-23 19:44:02,P00414×3|P00464×3,2,5914.14,Apple Pay,Cancelled,
O0001082,U000430,2023-01-01 05:54:24,P00050×3,1,1766.52,Credit Card,Delivered,8
O0001083,U000256,2019-04-27 22:18:45,P00268×5|P00104×3|P00003×3,3,6302.79,Gift Card,Processing,
O0001084,U000280,2020-10-21 11:44:23,P00487×5|P00234×4,2,10578.09,PayPal,Cancelled,
O0001085,U001366,2022-09-09 06:24:48,P00493×5,1,5258.8,Google Pay,Delivered,10
O0001086,U001187,2022-06-23 10:09:25,P00009×1,1,109.83,Apple Pay,Shipped,14
O0001087,U001769,2021-03-21 11:17:56,P00222×1|P00300×1|P00027×2|P00044×5,4,4367.79,Credit Card,Shipped,5
O0001088,U001631,2021-11-12 03:50:16,P00367×3|P00478×4|P00485×4|P00230×3|P00053×1,5,11633.58,Gift Card,Delivered,11
O0001089,U000694,2023-04-19 13:11:18,P00373×1,1,671.98,Credit Card,Delivered,7
O0001090,U001007,2025-02-24 22:02:10,P00134×3|P00289×2,2,2579.39,Debit Card,Shipped,6
O0001091,U001251,2019-02-27 22:23:12,P00223×3|P00295×1|P00265×3|P00168×4,4,10169.21,PayPal,Cancelled,
O0001092,U000837,2023-02-14 04:53:30,P00296×2|P00405×3|P00486×2|P00118×5,4,7123.12,Credit Card,Delivered,7
O0001093,U000148,2024-01-01 07:35:11,P00360×4|P00275×1,2,5043.3,PayPal,Delivered,5
O0001094,U001964,2021-10-23 15:16:25,P00067×2,1,1478.9,Gift Card,Delivered,9
O0001095,U000663,2022-03-15 09:49:37,P00252×5|P00220×1|P00382×4|P00089×2,4,9616.84,PayPal,Cancelled,
O0001096,U001060,2022-06-19 03:19:23,P00294×1|P00126×4,2,2274.74,Gift Card,Cancelled,
O0001097,U000402,2020-11-16 19:10:22,P00180×1,1,1390.74,Gift Card,Delivered,1
O0001098,U001577,2020-03-15 00:15:10,P00392×4,1,2869.0,Google Pay,Delivered,10
O0001099,U000683,2024-03-11 09:58:09,P00413×3,1,13.71,Credit Card,Shipped,11
O0001100,U001886,2025-01-09 00:44:07,P00189×5|P00076×4,2,3685.29,PayPal,Delivered,13
O0001101,U000973,2022-04-18 06:31:45,P00111×1,1,1411.6,Debit Card,Delivered,4
O0001102,U001531,2021-08-02 15:12:26,P00130×5,1,5317.15,Debit Card,Shipped,5
O0001103,U000826,2025-02-11 00:27:17,P00307×5|P00194×1,2,2764.88,Credit Card,Delivered,11
O0001104,U001973,2022-02-25 23:38:34,P00114×1,1,1145.4,Apple Pay,Delivered,8
O0001105,U001463,2020-11-14 00:31:16,P00462×3|P00025×3|P00230×3,3,5592.96,Apple Pay,Processing,
O0001106,U000945,2024-09-28 18:42:49,P00220×4|P00089×2,2,3363.54,Debit Card,Delivered,7
O0001107,U000911,2023-05-02 18:37:05,P00357×5|P00022×4,2,8249.78,Google Pay,Shipped,14
O0001108,U001016,2022-03-09 00:20:58,P00254×3,1,4602.42,Bank Transfer,Shipped,11
O0001109,U000491,2020-03-05 19:10:43,P00430×2|P00258×4|P00365×4|P00172×3,4,8925.26,Gift Card,Delivered,14
O0001110,U001781,2021-01-15 17:38:45,P00386×4,1,4627.12,Apple Pay,Delivered,9
O0001111,U000974,2020-04-11 23:00:19,P00136×4,1,538.8,Gift Card,Delivered,7
O0001112,U000957,2024-01-29 02:36:22,P00158×3,1,1931.07,Debit Card,Delivered,2
O0001113,U000156,2020-10-07 07:01:18,P00242×1,1,611.75,Debit Card,Shipped,10
O0001114,U001205,2024-06-21 19:37:56,P00017×3,1,3391.32,Google Pay,Shipped,12
O0001115,U000069,2023-04-22 20:02:16,P00191×3|P00204×3|P00183×3,3,1505.28,Bank Transfer,Delivered,4
O0001116,U001076,2022-02-09 10:26:55,P00410×2|P00171×2|P00336×4|P00337×4|P00217×1,5,7701.94,Debit Card,Delivered,11
O0001117,U001400,2019-04-25 09:26:08,P00344×5|P00391×1|P00007×1|P00442×1,4,2316.01,Credit Card,Delivered,12
O0001118,U000503,2022-01-28 16:18:06,P00300×1|P00386×5|P00341×5,3,8170.0,Credit Card,Processing,
O0001119,U001028,2021-09-03 16:14:39,P00377×5|P00205×1,2,2928.44,Credit Card,Returned,11
O0001120,U001817,2022-10-23 08:01:44,P00111×4,1,5646.4,PayPal,Processing,
O0001121,U000874,2021-08-09 23:47:01,P00374×1,1,388.0,Apple Pay,Delivered,9
O0001122,U001317,2024-09-09 07:00:17,P00210×4|P00262×5|P00250×4,3,8132.3,Bank Transfer,Delivered,7
O0001123,U001375,2022-04-06 04:22:08,P00401×5|P00427×1,2,7475.52,Debit Card,Delivered,12
O0001124,U000764,2024-02-09 08:59:10,P00189×5|P00207×5|P00176×1,3,4828.48,Credit Card,Delivered,5
O0001125,U001472,2024-11-18 21:34:00,P00120×2,1,415.84,Bank Transfer,Delivered,10
O0001126,U001443,2021-06-06 20:45:08,P00217×3,1,62.4,PayPal,Cancelled,
O0001127,U001717,2023-07-21 06:43:20,P00124×1|P00320×3,2,5663.03,Debit Card,Delivered,1
O0001128,U000727,2019-10-02 03:36:31,P00449×1,1,754.19,Apple Pay,Delivered,5
O0001129,U000993,2021-01-26 22:48:57,P00445×1,1,571.23,Google Pay,Delivered,5
O0001130,U000930,2021-03-22 08:46:00,P00257×3|P00174×2|P00086×1,3,4352.93,Gift Card,Delivered,4
O0001131,U000671,2019-02-21 20:16:25,P00145×2|P00053×2,2,1323.2,Bank Transfer,Cancelled,
O0001132,U001604,2022-01-15 05:51:22,P00331×4|P00116×4,2,2485.16,Google Pay,Returned,5
O0001133,U001896,2020-09-25 03:27:30,P00255×3|P00246×1|P00155×5|P00049×2,4,7247.63,Debit Card,Delivered,1
O0001134,U000290,2020-08-30 16:38:54,P00192×3,1,2174.01,Apple Pay,Delivered,9
O0001135,U001669,2024-04-16 11:44:19,P00108×5,1,4313.5,Gift Card,Cancelled,
O0001136,U000747,2023-02-28 03:27:07,P00356×3|P00061×5,2,8042.13,PayPal,Delivered,13
O0001137,U001270,2023-06-12 09:30:10,P00296×1,1,746.17,Bank Transfer,Delivered,3
O0001138,U001989,2019-12-10 15:05:20,P00193×5|P00170×2|P00185×2|P00414×5|P00266×2,5,12601.04,PayPal,Delivered,14
O0001139,U000199,2023-11-12 22:54:49,P00160×1|P00273×1,2,2401.2,Bank Transfer,Delivered,4
O0001140,U001968,2022-04-11 17:03:50,P00420×5|P00133×2,2,1700.54,Debit Card,Delivered,5
O0001141,U001874,2024-03-04 19:36:44,P00353×4,1,4157.0,Google Pay,Cancelled,
O0001142,U001525,2023-12-31 16:48:03,P00391×2|P00434×1|P00027×5,3,5564.33,Credit Card,Shipped,6
O0001143,U000317,2019-10-09 17:26:05,P00099×4|P00152×1,2,3508.7,PayPal,Returned,4
O0001144,U000511,2024-06-14 20:52:26,P00452×1,1,344.93,Debit Card,Delivered,2
O0001145,U000657,2019-07-02 22:51:44,P00098×1,1,345.72,PayPal,Processing,
O0001146,U000922,2024-09-17 22:58:19,P00046×5,1,4247.1,Credit Card,Shipped,12
O0001147,U000835,2021-07-30 15:13:14,P00282×3,1,4113.12,PayPal,Shipped,8
O0001148,U000834,2021-08-06 22:16:17,P00363×1|P00222×5|P00122×2,3,8377.56,PayPal,Delivered,10
O0001149,U001211,2024-03-22 05:48:29,P00209×3,1,4077.06,Google Pay,Cancelled,
O0001150,U000699,2021-08-11 03:37:26,P00214×1,1,1210.46,Google Pay,Shipped,1
O0001151,U000859,2022-03-28 06:46:28,P00470×1|P00356×1|P00384×5|P00196×2|P00329×2,5,6507.47,Credit Card,Shipped,11
O0001152,U000513,2020-01-19 16:40:14,P00379×4,1,2240.32,Debit Card,Delivered,14
O0001153,U001032,2023-04-01 00:38:30,P00078×4|P00352×2|P00043×4|P00325×5,4,11947.41,Bank Transfer,Delivered,10
O0001154,U001596,2019-04-05 16:31:44,P00075×3,1,91.23,Bank Transfer,Delivered,8
O0001155,U001174,2019-01-13 01:28:44,P00363×2|P00045×2|P00382×3,3,3753.59,Google Pay,Delivered,8
O0001156,U000266,2019-06-02 17:21:37,P00283×2|P00322×1|P00234×1,3,3197.23,Debit Card,Shipped,11
O0001157,U001354,2023-10-03 07:22:48,P00433×2|P00137×3,2,4047.92,Apple Pay,Delivered,13
O0001158,U000392,2020-03-25 17:11:49,P00481×3|P00063×3,2,2095.11,Credit Card,Shipped,3
O0001159,U001846,2023-05-09 20:34:57,P00023×1|P00170×2|P00347×5,3,5702.5,Gift Card,Cancelled,
O0001160,U000819,2019-05-17 10:45:00,P00195×2,1,865.56,Credit Card,Delivered,13
O0001161,U001916,2022-01-19 04:03:40,P00135×3|P00007×4|P00215×4,3,8060.8,Apple Pay,Processing,
O0001162,U001419,2019-03-14 08:54:36,P00495×5|P00175×5|P00022×5|P00368×3|P00297×4,5,18409.85,Credit Card,Delivered,7
O0001163,U001973,2019-10-19 07:52:31,P00105×3|P00019×4,2,6075.27,PayPal,Cancelled,
O0001164,U001650,2023-10-03 07:55:12,P00264×5,1,749.2,Google Pay,Delivered,8
O0001165,U001491,2024-03-20 14:07:32,P00178×1|P00218×2|P00357×4|P00467×1,4,7289.02,Debit Card,Shipped,7
O0001166,U001326,2020-03-04 21:54:33,P00475×1,1,155.57,Credit Card,Processing,
O0001167,U000201,2022-04-02 10:11:39,P00445×4|P00100×5|P00285×3,3,9908.53,PayPal,Delivered,11
O0001168,U001543,2019-09-05 10:30:01,P00452×1,1,344.93,Google Pay,Processing,
O0001169,U000439,2020-01-12 17:17:36,P00107×3|P00169×5,2,10736.65,Bank Transfer,Processing,
O0001170,U001202,2021-02-02 23:01:38,P00392×5|P00166×3|P00374×3,3,6197.96,Bank Transfer,Delivered,2
O0001171,U001207,2023-10-17 07:00:00,P00063×2|P00133×3|P00236×4,3,6087.81,PayPal,Shipped,3
O0001172,U001149,2019-10-16 20:46:24,P00184×4,1,2179.12,Apple Pay,Returned,4
O0001173,U001310,2021-10-26 13:34:09,P00289×4,1,3932.32,Debit Card,Shipped,8
O0001174,U000017,2023-05-26 11:22:28,P00131×5|P00443×4|P00262×3,3,7260.57,Bank Transfer,Delivered,7
O0001175,U001411,2020-06-02 05:26:09,P00304×5|P00457×2,2,3473.16,Bank Transfer,Delivered,14
O0001176,U001815,2020-05-26 20:37:21,P00464×1,1,705.65,Credit Card,Shipped,9
O0001177,U000448,2020-10-13 10:01:21,P00192×5,1,3623.35,Google Pay,Delivered,6
O0001178,U000875,2022-08-05 08:49:21,P00153×4|P00349×5,2,1919.44,Apple Pay,Delivered,1
O0001179,U001251,2020-11-10 19:43:19,P00143×3|P00166×5|P00411×3|P00283×5,4,5486.43,PayPal,Delivered,8
O0001180,U000686,2022-01-15 10:44:06,P00119×4,1,425.08,Credit Card,Shipped,6
